sesion_id,acta_id,nroperiodo,tipo_periodo,reunion,sesion,tipo_sesion,numero,fecha,hora,base_mayoria,tipo_mayoria,titulo,resultado,presidente_nombre,persona_id,votos_afirmativos,votos_negativos,abstenciones,ausentes
HCDN134R17,3080,134,Ordinario,17,16,Especial,47,2016-10-20,04:22,Miembros del Cuerpo,Más de la mitad,Expediente 18-PE-16 - Orden del Día 691 - Artículo 100.,AFIRMATIVO,MONZÓ Emilio,,135,59,0,62
HCDN134R17,3049,134,Ordinario,17,16,Especial,16,2016-10-20,02:34,Miembros del Cuerpo,Más de la mitad,Expediente 18-PE-16 - Orden del Día 691 - Artículo 17.,AFIRMATIVO,MONZÓ Emilio,,214,1,3,38
HCDN134R17,3065,134,Ordinario,17,16,Especial,32,2016-10-20,03:42,Miembros del Cuerpo,Más de la mitad,Expediente 18-PE-16 - Orden del Día 691 - Artículo 68.,AFIRMATIVO,MONZÓ Emilio,,210,1,3,42
HCDN134R17,3081,134,Ordinario,17,16,Especial,48,2016-10-20,04:23,Miembros del Cuerpo,Más de la mitad,Expediente 18-PE-16 - Orden del Día 691 - Artículo 101.,AFIRMATIVO,MONZÓ Emilio,,142,53,0,61
HCDN134R17,3034,134,Ordinario,17,16,Especial,1,2016-10-19,12:32,Votos Emitidos,Más de la mitad,"Moción de Orden solicitada por el Diputado RECALDE, Héctor Pedro.",NEGATIVO,MONZÓ Emilio,,105,110,1,40
HCDN134R17,3050,134,Ordinario,17,16,Especial,17,2016-10-20,03:12,Miembros del Cuerpo,Más de la mitad,Expediente 18-PE-16 - Orden del Día 691 - Artículo 18.,AFIRMATIVO,MONZÓ Emilio,,132,89,0,35
HCDN134R17,3066,134,Ordinario,17,16,Especial,33,2016-10-20,03:43,Miembros del Cuerpo,Más de la mitad,Expediente 18-PE-16 - Orden del Día 691 - Artículo 69.,AFIRMATIVO,MONZÓ Emilio,,207,7,0,42
HCDN134R17,3082,134,Ordinario,17,16,Especial,49,2016-10-20,04:26,Miembros del Cuerpo,Más de la mitad,Expediente 18-PE-16 - Orden del Día 691 - Artículo 102.,AFIRMATIVO,MONZÓ Emilio,,133,52,8,63
HCDN134R17,3035,134,Ordinario,17,16,Especial,2,2016-10-19,13:49,Votos Emitidos,Más de la mitad,Expedientes 1331-D-16 y 1345-D-16 - Orden del Día 745. Votación.,AFIRMATIVO,MONZÓ Emilio,,138,0,0,118
HCDN134R17,3051,134,Ordinario,17,16,Especial,18,2016-10-20,03:16,Miembros del Cuerpo,Más de la mitad,Expediente 18-PE-16 - Orden del Día 691 - Artículo 19.,AFIRMATIVO,MONZÓ Emilio,,137,79,0,40
HCDN134R17,3067,134,Ordinario,17,16,Especial,34,2016-10-20,03:45,Miembros del Cuerpo,Más de la mitad,Expediente 18-PE-16 - Orden del Día 691 - Artículos 70 a 74.,AFIRMATIVO,MONZÓ Emilio,,147,66,0,43
HCDN134R17,3083,134,Ordinario,17,16,Especial,50,2016-10-20,04:29,Miembros del Cuerpo,Más de la mitad,Expediente 18-PE-16 - Orden del Día 691 - Artículo 103.,AFIRMATIVO,MONZÓ Emilio,,141,49,1,65
HCDN134R17,3036,134,Ordinario,17,16,Especial,3,2016-10-19,14:17,Votos Emitidos,Más de la mitad,Expediente 1352-D-13 (y otros) - Orden del Día 746. Votación.,AFIRMATIVO,MONZÓ Emilio,,194,0,0,62
HCDN134R17,3052,134,Ordinario,17,16,Especial,19,2016-10-20,03:18,Miembros del Cuerpo,Más de la mitad,Expediente 18-PE-16 - Orden del Día 691 - Artículos 20 a 34.,AFIRMATIVO,MONZÓ Emilio,,149,67,1,39
HCDN134R17,3068,134,Ordinario,17,16,Especial,35,2016-10-20,03:54,Miembros del Cuerpo,Más de la mitad,Expediente 18-PE-16 - Orden del Día 691 - Artículo 75.,AFIRMATIVO,MONZÓ Emilio,,157,51,3,45
HCDN134R17,3084,134,Ordinario,17,16,Especial,51,2016-10-20,04:30,Miembros del Cuerpo,Más de la mitad,Expediente 18-PE-16 - Orden del Día 691 - Artículo 104.,AFIRMATIVO,MONZÓ Emilio,,134,57,0,65
HCDN134R17,3037,134,Ordinario,17,16,Especial,4,2016-10-19,15:16,Votos Emitidos,Más de la mitad,Expediente 99-S-15 - Orden del Día 747. Votación en General.,AFIRMATIVO,MONZÓ Emilio,,206,0,0,50
HCDN134R17,3053,134,Ordinario,17,16,Especial,20,2016-10-20,03:20,Miembros del Cuerpo,Más de la mitad,Expediente 18-PE-16 - Orden del Día 691 - Artículo 35.,AFIRMATIVO,MONZÓ Emilio,,136,79,0,41
HCDN134R17,3069,134,Ordinario,17,16,Especial,36,2016-10-20,03:56,Miembros del Cuerpo,Más de la mitad,Expediente 18-PE-16 - Orden del Día 691 - Artículo 76.,AFIRMATIVO,MONZÓ Emilio,,142,62,1,51
HCDN134R17,3085,134,Ordinario,17,16,Especial,52,2016-10-20,04:32,Miembros del Cuerpo,Más de la mitad,Expediente 18-PE-16 - Orden del Día 691 - Artículos 105 a 107.,AFIRMATIVO,MONZÓ Emilio,,140,44,1,71
HCDN134R17,3038,134,Ordinario,17,16,Especial,5,2016-10-20,02:02,Miembros del Cuerpo,Más de la mitad,Expediente 18-PE-16 - Orden del Día 691 - Votación en General.,AFIRMATIVO,MONZÓ Emilio,,152,75,3,26
HCDN134R17,3054,134,Ordinario,17,16,Especial,21,2016-10-20,03:24,Miembros del Cuerpo,Más de la mitad,Expediente 18-PE-16 - Orden del Día 691 - Artículo 36.,AFIRMATIVO,MONZÓ Emilio,,146,70,0,40
HCDN134R17,3070,134,Ordinario,17,16,Especial,37,2016-10-20,03:57,Miembros del Cuerpo,Más de la mitad,Expediente 18-PE-16 - Orden del Día 691 - Artículo 77.,AFIRMATIVO,MONZÓ Emilio,,198,1,3,54
HCDN134R17,3039,134,Ordinario,17,16,Especial,6,2016-10-20,02:08,Miembros del Cuerpo,Más de la mitad,Expediente 18-PE-16 - Orden del Día 691 - Artículo 1.,AFIRMATIVO,MONZÓ Emilio,,143,81,2,30
HCDN134R17,3055,134,Ordinario,17,16,Especial,22,2016-10-20,03:25,Miembros del Cuerpo,Más de la mitad,Expediente 18-PE-16 - Orden del Día 691 - Artículo 37.,AFIRMATIVO,MONZÓ Emilio,,137,78,0,41
HCDN134R17,3071,134,Ordinario,17,16,Especial,38,2016-10-20,03:58,Miembros del Cuerpo,Más de la mitad,Expediente 18-PE-16 - Orden del Día 691 - Artículo 78.,AFIRMATIVO,MONZÓ Emilio,,144,59,0,53
HCDN134R17,3040,134,Ordinario,17,16,Especial,7,2016-10-20,02:09,Miembros del Cuerpo,Más de la mitad,Expediente 18-PE-16 - Orden del Día 691 - Artículo 2.,AFIRMATIVO,MONZÓ Emilio,,155,72,0,29
HCDN134R17,3056,134,Ordinario,17,16,Especial,23,2016-10-20,03:26,Miembros del Cuerpo,Más de la mitad,Expediente 18-PE-16 - Orden del Día 691 - Artículo 38.,AFIRMATIVO,MONZÓ Emilio,,147,68,1,40
HCDN134R17,3072,134,Ordinario,17,16,Especial,39,2016-10-20,03:59,Miembros del Cuerpo,Más de la mitad,Expediente 18-PE-16 - Orden del Día 691 - Artículo 79.,AFIRMATIVO,MONZÓ Emilio,,201,1,3,51
HCDN134R17,3041,134,Ordinario,17,16,Especial,8,2016-10-20,02:11,Miembros del Cuerpo,Más de la mitad,Expediente 18-PE-16 - Orden del Día 691 - Artículo 3.,AFIRMATIVO,MONZÓ Emilio,,153,73,0,30
HCDN134R17,3057,134,Ordinario,17,16,Especial,24,2016-10-20,03:28,Miembros del Cuerpo,Más de la mitad,Expediente 18-PE-16 - Orden del Día 691 - Artículos 39 a 42.,AFIRMATIVO,MONZÓ Emilio,,139,78,0,39
HCDN134R17,3073,134,Ordinario,17,16,Especial,40,2016-10-20,04:00,Miembros del Cuerpo,Más de la mitad,Expediente 18-PE-16 - Orden del Día 691 - Artículo 80.,AFIRMATIVO,MONZÓ Emilio,,144,60,0,52
HCDN134R17,3042,134,Ordinario,17,16,Especial,9,2016-10-20,02:16,Miembros del Cuerpo,Más de la mitad,Expediente 18-PE-16 - Orden del Día 691 - Artículo 4.,AFIRMATIVO,MONZÓ Emilio,,152,74,0,30
HCDN134R17,3058,134,Ordinario,17,16,Especial,25,2016-10-20,03:29,Miembros del Cuerpo,Más de la mitad,Expediente 18-PE-16 - Orden del Día 691 - Artículos 43 a 45.,AFIRMATIVO,MONZÓ Emilio,,148,69,0,39
HCDN134R17,3074,134,Ordinario,17,16,Especial,41,2016-10-20,04:05,Miembros del Cuerpo,Más de la mitad,Expediente 18-PE-16 - Orden del Día 691 - Artículo 81.,AFIRMATIVO,MONZÓ Emilio,,131,64,0,61
HCDN134R17,3043,134,Ordinario,17,16,Especial,10,2016-10-20,02:17,Miembros del Cuerpo,Más de la mitad,Expediente 18-PE-16 - Orden del Día 691 - Artículos 5 a 7.,AFIRMATIVO,MONZÓ Emilio,,154,72,0,30
HCDN134R17,3059,134,Ordinario,17,16,Especial,26,2016-10-20,03:30,Miembros del Cuerpo,Más de la mitad,Expediente 18-PE-16 - Orden del Día 691 - Artículos 46 y 47.,AFIRMATIVO,MONZÓ Emilio,,138,79,0,39
HCDN134R17,3075,134,Ordinario,17,16,Especial,42,2016-10-20,04:05,Miembros del Cuerpo,Más de la mitad,Expediente 18-PE-16 - Orden del Día 691 - Artículo 82.,AFIRMATIVO,MONZÓ Emilio,,142,52,0,62
HCDN134R17,3044,134,Ordinario,17,16,Especial,11,2016-10-20,02:19,Miembros del Cuerpo,Más de la mitad,Expediente 18-PE-16 - Orden del Día 691 - Artículo 8.,AFIRMATIVO,MONZÓ Emilio,,144,81,0,31
HCDN134R17,3060,134,Ordinario,17,16,Especial,27,2016-10-20,03:31,Miembros del Cuerpo,Más de la mitad,Expediente 18-PE-16 - Orden del Día 691 - Artículos 48 a 61.,AFIRMATIVO,MONZÓ Emilio,,148,69,0,39
HCDN134R17,3076,134,Ordinario,17,16,Especial,43,2016-10-20,04:10,Miembros del Cuerpo,Más de la mitad,Expediente 18-PE-16 - Orden del Día 691 - Artículo 83.,AFIRMATIVO,MONZÓ Emilio,,194,6,3,53
HCDN134R17,3045,134,Ordinario,17,16,Especial,12,2016-10-20,02:20,Miembros del Cuerpo,Más de la mitad,Expediente 18-PE-16 - Orden del Día 691 - Artículos 9 a 13.,AFIRMATIVO,MONZÓ Emilio,,153,73,0,30
HCDN134R17,3061,134,Ordinario,17,16,Especial,28,2016-10-20,03:33,Miembros del Cuerpo,Más de la mitad,Expediente 18-PE-16 - Orden del Día 691 - Artículo 62.,AFIRMATIVO,MONZÓ Emilio,,146,67,1,42
HCDN134R17,3077,134,Ordinario,17,16,Especial,44,2016-10-20,04:15,Miembros del Cuerpo,Más de la mitad,Expediente 18-PE-16 - Orden del Día 691 - Artículos 84 a 97.,AFIRMATIVO,MONZÓ Emilio,,147,54,0,55
HCDN134R17,3046,134,Ordinario,17,16,Especial,13,2016-10-20,02:22,Miembros del Cuerpo,Más de la mitad,Expediente 18-PE-16 - Orden del Día 691 - Artículo 14.,AFIRMATIVO,MONZÓ Emilio,,150,73,0,33
HCDN134R17,3062,134,Ordinario,17,16,Especial,29,2016-10-20,03:34,Miembros del Cuerpo,Más de la mitad,Expediente 18-PE-16 - Orden del Día 691 - Artículo 63.,AFIRMATIVO,MONZÓ Emilio,,137,78,0,41
HCDN134R17,3078,134,Ordinario,17,16,Especial,45,2016-10-20,04:19,Miembros del Cuerpo,Más de la mitad,Expediente 18-PE-16 - Orden del Día 691 - Artículo 98.,AFIRMATIVO,MONZÓ Emilio,,138,59,2,57
HCDN134R18,3086,134,Ordinario,18,17,Especial,1,2016-10-26,13:07,Votos Emitidos,Más de la mitad,Expediente 2386-D-16 - Orden del Día 683 - Votación en General y Particular.,AFIRMATIVO,MONZÓ Emilio,,194,0,0,62
HCDN134R18,3087,134,Ordinario,18,17,Especial,2,2016-10-26,13:25,Votos Emitidos,Más de la mitad,Expediente 3242-D-16 - Votación en General y Particular.,AFIRMATIVO,MONZÓ Emilio,,175,0,0,81
HCDN134R18,3088,134,Ordinario,18,17,Especial,3,2016-10-26,13:45,Votos Emitidos,Más de la mitad,Expediente 5381-D-15 - Votación en General y Particular.,AFIRMATIVO,MONZÓ Emilio,,174,0,3,79
HCDN134R18,3089,134,Ordinario,18,17,Especial,4,2016-10-26,13:54,Votos Emitidos,Más de la mitad,Expediente 2669-D-16 - Orden del Día 688 - Votación en General y Particular.,AFIRMATIVO,MONZÓ Emilio,,179,0,0,77
HCDN134R18,3090,134,Ordinario,18,17,Especial,5,2016-10-26,14:46,Votos Emitidos,Más de la mitad,Expediente 3424-D-16 - Orden del Día 748 - Votación en General.,AFIRMATIVO,MONZÓ Emilio,,114,29,17,96
HCDN134R18,3091,134,Ordinario,18,17,Especial,6,2016-10-26,14:56,Votos Emitidos,Más de la mitad,Expediente 74-S-16 - Orden del Día 570 - Votación en General y Particular.,AFIRMATIVO,MONZÓ Emilio,,128,21,0,107
HCDN134R18,3092,134,Ordinario,18,17,Especial,7,2016-10-26,14:59,Votos Emitidos,Más de la mitad,Expediente 75-S-16 - Orden del Día 571 - Votación en General y Particular.,AFIRMATIVO,MONZÓ Emilio,,133,32,1,90
HCDN134R18,3093,134,Ordinario,18,17,Especial,8,2016-10-26,17:32,Votos Emitidos,Más de la mitad,Moción de vuelta a Comisión.,AFIRMATIVO,MONZÓ Emilio,,107,105,9,35
HCDN134R19,3095,134,Ordinario,19,18,Especial,2,2016-11-02,16:00,Votos Emitidos,Más de la mitad,Expediente 0088-S-2016 Orden del Día 815 - Votación en General,AFIRMATIVO,MONZÓ Emilio,,151,78,6,21
HCDN134R19,3096,134,Ordinario,19,18,Especial,3,2016-11-02,16:07,Votos Emitidos,Más de la mitad,Expediente 0088-S-2016 Orden del Día 815 - Artículo 25.,AFIRMATIVO,MONZÓ Emilio,,137,90,3,26
HCDN134R19,3097,134,Ordinario,19,18,Especial,4,2016-11-02,16:24,Votos Emitidos,Más de la mitad,Expediente 0441-D-2016 - Votación en General y Particular.,AFIRMATIVO,MONZÓ Emilio,,150,10,63,33
HCDN134R19,3098,134,Ordinario,19,18,Especial,5,2016-11-03,03:32,Votos Emitidos,Más de la mitad,Expediente 0032-PE-2016 Orden del Día 814 - Votación en General y Particular.,AFIRMATIVO,MONZÓ Emilio,,230,6,0,20
HCDN134R19,3099,134,Ordinario,19,18,Especial,6,2016-11-03,03:37,Votos Emitidos,Más de la mitad,Expediente 0016-JGM-2016 Orden del Día 813 - Votación en General.,AFIRMATIVO,MONZÓ Emilio,,177,58,4,17
HCDN134R19,3100,134,Ordinario,19,18,Especial,7,2016-11-03,04:16,Votos Emitidos,Más de la mitad,Expediente 0016-JGM-2016 Orden del Día 813 - Artículo 12.,AFIRMATIVO,MONZÓ Emilio,,138,67,22,29
HCDN134R19,3101,134,Ordinario,19,18,Especial,8,2016-11-03,04:26,Votos Emitidos,Más de la mitad,Expediente 0016-JGM-2016 Orden del Día 813 - Artículo 15.,AFIRMATIVO,MONZÓ Emilio,,127,84,10,35
HCDN134R19,3102,134,Ordinario,19,18,Especial,9,2016-11-03,04:40,Votos Emitidos,Más de la mitad,Expediente 0016-JGM-2016 Orden del Día 813 - Artículo 18.,AFIRMATIVO,MONZÓ Emilio,,127,83,2,44
HCDN134R19,3103,134,Ordinario,19,18,Especial,10,2016-11-03,04:49,Votos Emitidos,Más de la mitad,Expediente 0016-JGM-2016 Orden del Día 813 - Artículo 34.,AFIRMATIVO,MONZÓ Emilio,,136,71,1,48
HCDN134R19,3104,134,Ordinario,19,18,Especial,11,2016-11-03,04:58,Votos Emitidos,Más de la mitad,Expediente 0016-JGM-2016 Orden del Día 813 - Artículo 61.,AFIRMATIVO,MONZÓ Emilio,,108,98,0,50
HCDN134R19,3105,134,Ordinario,19,18,Especial,12,2016-11-03,05:44,Votos Emitidos,Más de la mitad,Expediente 0016-JGM-2016 Orden del Día 813 - Artículo 82.,AFIRMATIVO,MONZÓ Emilio,,110,68,14,64
HCDN134R19,3094,134,Ordinario,19,18,Especial,1,2016-11-02,12:57,Legisladores Presentes,Tres cuartos,"Moción de Apartamiento del Reglamento solicitada por el Diputado PITROLA, Néstor Antonio.",NEGATIVO,MONZÓ Emilio,,104,112,0,40
HCDN134R20,3111,134,Ordinario,20,19,Especial,6,2016-11-17,00:38,Votos Emitidos,Más de la mitad,Expediente 0078-S-2015 y otros Orden del Día 809. Votación en General.,AFIRMATIVO,MONZÓ Emilio,,132,17,23,84
HCDN134R20,3112,134,Ordinario,20,19,Especial,7,2016-11-17,00:42,Votos Emitidos,Más de la mitad,Expediente 0078-S-2015 y otros Orden del Día 809 - Artículo 2.,AFIRMATIVO,MONZÓ Emilio,,77,74,15,90
HCDN134R20,3106,134,Ordinario,20,19,Especial,1,2016-11-16,15:55,Votos Emitidos,Más de la mitad,Expediente 1879-D-2016 Orden del Día 893. Votación en General.,AFIRMATIVO,MONZÓ Emilio,,213,0,0,43
HCDN134R20,3107,134,Ordinario,20,19,Especial,2,2016-11-16,19:04,Votos Emitidos,Más de la mitad,Expediente 0013-PE-2016 Orden del Día 812. Votación en General.,AFIRMATIVO,MONZÓ Emilio,,206,5,3,42
HCDN134R20,3108,134,Ordinario,20,19,Especial,3,2016-11-16,21:28,Votos Emitidos,Más de la mitad,Expediente 0025-PE-2016 Orden del Día 719. Votación en General.,AFIRMATIVO,MONZÓ Emilio,,189,7,9,51
HCDN134R20,3109,134,Ordinario,20,19,Especial,4,2016-11-16,21:51,Votos Emitidos,Más de la mitad,Expediente 0025-PE-2016 Orden del Día 719 - Artículo 2.,AFIRMATIVO,MONZÓ Emilio,,126,58,1,71
HCDN134R20,3110,134,Ordinario,20,19,Especial,5,2016-11-16,22:50,Votos Emitidos,Más de la mitad,Expediente 7120-D-2016 Orden del Día 894. Votación en General.,AFIRMATIVO,MONZÓ Emilio,,142,50,0,64
HCDN134R21,3127,134,Ordinario,21,20,Especial,15,2016-11-23,23:10,Votos Emitidos,Más de la mitad,Expediente 0071-S-2016 Orden del Día 914 - Artículo 2.,AFIRMATIVO,MONZÓ Emilio,,130,45,0,81
HCDN134R21,3128,134,Ordinario,21,20,Especial,16,2016-11-24,00:00,Votos Emitidos,Más de la mitad,Expediente 0021-PE-2016 Orden del Día 904. Votación en General y Particular.,AFIRMATIVO,MONZÓ Emilio,,138,49,4,65
HCDN134R21,3113,134,Ordinario,21,20,Especial,1,2016-11-23,13:33,Votos Emitidos,Más de la mitad,Expediente 1155-D-2016 Orden del Día 920. Votación en General.,AFIRMATIVO,MONZÓ Emilio,,221,1,0,34
HCDN134R21,3129,134,Ordinario,21,20,Especial,17,2016-11-24,01:45,Miembros del Cuerpo,Más de la mitad,Expediente 0126-S-2016. Votación en General.,AFIRMATIVO,MONZÓ Emilio,,152,38,1,65
HCDN134R21,3114,134,Ordinario,21,20,Especial,2,2016-11-23,13:37,Votos Emitidos,Más de la mitad,Expediente 1155-D-2016 Orden del Día 920 - Artículo 2.,AFIRMATIVO,MONZÓ Emilio,,127,89,6,34
HCDN134R21,3130,134,Ordinario,21,20,Especial,18,2016-11-24,01:47,Miembros del Cuerpo,Más de la mitad,Expediente 0126-S-2016 - Artículo 1.,AFIRMATIVO,MONZÓ Emilio,,152,38,1,65
HCDN134R21,3115,134,Ordinario,21,20,Especial,3,2016-11-23,17:51,Votos Emitidos,Más de la mitad,Expediente 2427-D-2016 (y otros) Orden del Día 751. Votación en General.,AFIRMATIVO,MONZÓ Emilio,,220,0,1,35
HCDN134R21,3131,134,Ordinario,21,20,Especial,19,2016-11-24,01:48,Miembros del Cuerpo,Más de la mitad,Expediente 0126-S-2016 - Artículo 2.,AFIRMATIVO,MONZÓ Emilio,,151,38,1,66
HCDN134R21,3116,134,Ordinario,21,20,Especial,4,2016-11-23,17:56,Votos Emitidos,Más de la mitad,Expediente 2427-D-2016 (y otros) Orden del Día 751 - Artículo 1.,AFIRMATIVO,MONZÓ Emilio,,223,0,0,33
HCDN134R21,3132,134,Ordinario,21,20,Especial,20,2016-11-24,01:50,Miembros del Cuerpo,Más de la mitad,Expediente 0126-S-2016 - Artículo 3.,AFIRMATIVO,MONZÓ Emilio,,151,38,1,66
HCDN134R21,3117,134,Ordinario,21,20,Especial,5,2016-11-23,18:12,Votos Emitidos,Más de la mitad,Expediente 2427-D-2016 (y otros) Orden del Día 751 - Artículo 2.,AFIRMATIVO,MONZÓ Emilio,,224,0,1,31
HCDN134R21,3133,134,Ordinario,21,20,Especial,21,2016-11-24,01:52,Miembros del Cuerpo,Más de la mitad,Expediente 0126-S-2016 - Artículos 4 a 9.,AFIRMATIVO,MONZÓ Emilio,,151,37,1,67
HCDN134R21,3118,134,Ordinario,21,20,Especial,6,2016-11-23,18:17,Votos Emitidos,Más de la mitad,Expediente 2427-D-2016 (y otros) Orden del Día 751 - Artículo 3.,AFIRMATIVO,MONZÓ Emilio,,220,0,1,35
HCDN134R21,3134,134,Ordinario,21,20,Especial,22,2016-11-24,03:33,Votos Emitidos,Más de la mitad,Expediente 8048-D-2016 Orden del Día 908. Votación en General.,AFIRMATIVO,MONZÓ Emilio,,134,34,7,81
HCDN134R21,3119,134,Ordinario,21,20,Especial,7,2016-11-23,18:38,Votos Emitidos,Más de la mitad,Expediente 2427-D-2016 (y otros) Orden del Día 751 - Artículo 10.,AFIRMATIVO,MONZÓ Emilio,,210,0,1,45
HCDN134R21,3135,134,Ordinario,21,20,Especial,23,2016-11-24,04:05,Votos Emitidos,Más de la mitad,Proyectos de ley sin disidencias ni observaciones.,AFIRMATIVO,MONZÓ Emilio,,129,0,0,127
HCDN134R21,3120,134,Ordinario,21,20,Especial,8,2016-11-23,18:42,Votos Emitidos,Más de la mitad,Expediente 2427-D-2016 (y otros) Orden del Día 751 - Artículo 12.,AFIRMATIVO,MONZÓ Emilio,,128,75,13,40
HCDN134R21,3121,134,Ordinario,21,20,Especial,9,2016-11-23,19:14,Votos Emitidos,Más de la mitad,Expediente 0148-S-2015 Orden del Día 786 - Votación en General y Particular.,AFIRMATIVO,GIMÉNEZ Patricia Viviana,,180,0,0,76
HCDN134R21,3122,134,Ordinario,21,20,Especial,10,2016-11-23,19:32,Votos Emitidos,Más de la mitad,Expediente 5789-D-2016 Orden del Día 887 - Votación en General y Particular.,AFIRMATIVO,GIMÉNEZ Patricia Viviana,,184,0,0,72
HCDN134R21,3123,134,Ordinario,21,20,Especial,11,2016-11-23,21:31,Votos Emitidos,Más de la mitad,Expediente 3805-D-2016 y otro Orden del Día 924 - Votación en General.,AFIRMATIVO,MONZÓ Emilio,,134,69,1,52
HCDN134R21,3124,134,Ordinario,21,20,Especial,12,2016-11-23,21:53,Votos Emitidos,Más de la mitad,Expediente 7420-D-2016 Orden del Día 926 - Votación en General.,AFIRMATIVO,MONZÓ Emilio,,118,63,7,68
HCDN134R21,3125,134,Ordinario,21,20,Especial,13,2016-11-23,22:13,Votos Emitidos,Más de la mitad,Expediente 2908-D-2016 Orden del Día 937 - Votación en General y Particular.,AFIRMATIVO,MONZÓ Emilio,,173,0,0,83
HCDN134R21,3126,134,Ordinario,21,20,Especial,14,2016-11-23,23:03,Votos Emitidos,Más de la mitad,Expediente 0071-S-2016 Orden del Día 914. Votación en General.,AFIRMATIVO,MONZÓ Emilio,,127,47,0,82
HCDN134R23,3136,134,Extraordinario,23,1,Especial,1,2016-12-06,20:27,Votos Emitidos,Más de la mitad,Expediente 8438-D-2016 Orden del Día 1112 - Votación en General y Particular.,AFIRMATIVO,MONZÓ Emilio,,227,1,4,24
HCDN134R23,3137,134,Extraordinario,23,1,Especial,2,2016-12-06,23:08,Votos Emitidos,Más de la mitad,"Moción de Orden solicitada por la Diputada CAMAÑO, Graciela.",AFIRMATIVO,MONZÓ Emilio,,149,87,0,20
HCDN134R23,3138,134,Extraordinario,23,1,Especial,3,2016-12-06,23:09,Votos Emitidos,Más de la mitad,Expediente 0036-PE-2016 Orden del Día 1113. Votación en General.,NEGATIVO,MONZÓ Emilio,,87,145,4,20
HCDN134R23,3139,134,Extraordinario,23,1,Especial,4,2016-12-06,23:11,Votos Emitidos,Más de la mitad,Expediente 0036-PE-2016 Orden del Día 1113. Votación en General - Dictamen de Minoría I.,AFIRMATIVO,MONZÓ Emilio,,140,86,7,23
HCDN134R23,3140,134,Extraordinario,23,1,Especial,5,2016-12-07,00:30,Votos Emitidos,Más de la mitad,Expediente 0036-PE-2016 Orden del Día 1113 - Artículos 1 al 38.,AFIRMATIVO,MONZÓ Emilio,,141,84,3,28
HCDN134R24,3143,134,Extraordinario,24,2,Especial,3,2016-12-22,16:00,Votos Emitidos,Más de la mitad,Expediente 0036-PE-2016 Orden del Día 1259. Votación.,AFIRMATIVO,MONZÓ Emilio,,167,4,3,82
HCDN134R24,3144,134,Extraordinario,24,2,Especial,4,2016-12-22,16:04,Votos Emitidos,Más de la mitad,Expediente 0075-D-2014. Votación.,AFIRMATIVO,MONZÓ Emilio,,197,1,4,54
HCDN134R24,3141,134,Extraordinario,24,2,Especial,1,2016-12-22,13:46,Votos Emitidos,Tres cuartos,"Moción de Apartamiento del Reglamento solicitada por el Diputado CLERI, Marcos.",NEGATIVO,MONZÓ Emilio,,82,96,26,52
HCDN134R24,3142,134,Extraordinario,24,2,Especial,2,2016-12-22,13:50,Votos Emitidos,Tres cuartos,"Moción de Apartamiento del Reglamento solicitada por el Diputado RECALDE, Héctor Pedro.",NEGATIVO,MONZÓ Emilio,,51,141,12,52
HCDN134R25,3208,134,Extraordinario,25,3,Especial,1,2017-02-15,13:06,Votos Emitidos,Tres cuartos,Apartamiento del reglamento solicitado por la Dip. SOSA Soledad.,NEGATIVO,MONZÓ Emilio,,113,79,0,64
HCDN134R25,3209,134,Extraordinario,25,3,Especial,2,2017-02-15,13:19,Votos Emitidos,Tres cuartos,Apartamiento del reglamento solicitado por el Dip. IGON Santiago Nicolas.,NEGATIVO,MONZÓ Emilio,,108,84,2,62
HCDN134R25,3210,134,Extraordinario,25,3,Especial,3,2017-02-15,13:26,Votos Emitidos,Tres cuartos,Apartamiento del reglamento solicitado por el Dip. PEREZ Martin Alejandro.,NEGATIVO,MONZÓ Emilio,,104,87,0,65
HCDN134R25,3211,134,Extraordinario,25,3,Especial,4,2017-02-15,21:38,Votos Emitidos,Más de la mitad,Expediente 0323-S-2016 - Orden del Día 1269 - Votación en General y Particular,AFIRMATIVO,MONZÓ Emilio,,88,23,44,101
HCDN133R01,48,133,Ordinario,1,1,Especial,1,2015-04-09,02:15,Votos Emitidos,Más de la mitad,Expediente 2-PE-2015 - Orden del Día 1893 - Votación en General.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,223,4,7,22
HCDN133R02,42,133,Ordinario,2,2,Tablas,2,2015-04-29,18:00,Votos Emitidos,Más de la mitad,Expediente 4959-D-13 (y otro) - Orden del Día 1894 - Votación en General y Particular.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,215,0,0,41
